employee_id,branch_id,branch_code,role,tier,month_number,month_name,lending_actual,investing_actual,banking_units_actual,lei_actual
1903,251,LAR251,Advisor,Large,4,April,3423.49,2336.44,811.91,4.49
1903,251,LAR251,Advisor,Large,5,May,3093.01,2434.42,767.27,4.14
1903,251,LAR251,Advisor,Large,6,June,3059.75,2481.62,773.78,4.32
1903,251,LAR251,Advisor,Large,7,July,3193.31,2572.03,750.15,3.99
1903,251,LAR251,Advisor,Large,8,August,2974.49,2326.75,721.11,3.95
1903,251,LAR251,Advisor,Large,9,September,2922.33,2249.48,725.09,3.6
1903,251,LAR251,Advisor,Large,10,October,2997.6,2431.59,725.04,4.03
1903,251,LAR251,Advisor,Large,11,November,3079.91,2325.71,642.45,3.99
1903,251,LAR251,Advisor,Large,12,December,2960.26,2204.03,696.72,3.95
1904,251,LAR251,Advisor,Large,1,January,3143.03,2412.95,732.37,4.18
1904,251,LAR251,Advisor,Large,2,February,3047.87,2341.11,757.84,4.36
1904,251,LAR251,Advisor,Large,3,March,3436.0,2525.83,797.05,4.29
1904,251,LAR251,Advisor,Large,4,April,3236.6,2695.72,776.1,4.53
1904,251,LAR251,Advisor,Large,5,May,3265.68,2425.58,759.26,4.19
1904,251,LAR251,Advisor,Large,6,June,3343.26,2643.53,772.28,4.27
1904,251,LAR251,Advisor,Large,7,July,3352.7,2352.92,729.45,4.13
1904,251,LAR251,Advisor,Large,8,August,3116.13,2156.32,712.45,4.2
1904,251,LAR251,Advisor,Large,9,September,2999.7,2397.5,666.12,3.78
1904,251,LAR251,Advisor,Large,10,October,2947.64,2232.09,726.26,4.13
1904,251,LAR251,Advisor,Large,11,November,3143.98,2234.59,703.65,4.15
1904,251,LAR251,Advisor,Large,12,December,3093.46,2362.59,756.01,3.81
1905,251,LAR251,Advisor,Large,1,January,3290.82,2187.31,722.15,4.2
1905,251,LAR251,Advisor,Large,2,February,3343.04,2400.27,763.87,4.34
1905,251,LAR251,Advisor,Large,3,March,3461.12,2575.14,826.12,4.48
1905,251,LAR251,Advisor,Large,4,April,3521.4,2585.57,747.28,4.28
1905,251,LAR251,Advisor,Large,5,May,3457.43,2569.24,790.38,4.38
1905,251,LAR251,Advisor,Large,6,June,3312.77,2476.09,776.57,4.39
1905,251,LAR251,Advisor,Large,7,July,3168.97,2410.74,775.85,3.89
1905,251,LAR251,Advisor,Large,8,August,3087.73,2404.47,673.57,3.97
1905,251,LAR251,Advisor,Large,9,September,2868.33,2302.35,699.77,3.94
1905,251,LAR251,Advisor,Large,10,October,3084.2,2266.91,720.7,3.88
1905,251,LAR251,Advisor,Large,11,November,2844.28,2100.5,688.26,4.09
1905,251,LAR251,Advisor,Large,12,December,3308.02,2485.38,686.47,4.01
1906,251,LAR251,Teller,Large,1,January,0.0,0.0,951.17,4.08
1906,251,LAR251,Teller,Large,2,February,0.0,0.0,990.15,4.33
1906,251,LAR251,Teller,Large,3,March,0.0,0.0,922.39,3.99
1906,251,LAR251,Teller,Large,4,April,0.0,0.0,945.48,4.4
1906,251,LAR251,Teller,Large,5,May,0.0,0.0,1005.13,4.14
1906,251,LAR251,Teller,Large,6,June,0.0,0.0,1017.76,4.09
1906,251,LAR251,Teller,Large,7,July,0.0,0.0,950.87,4.08
1906,251,LAR251,Teller,Large,8,August,0.0,0.0,909.9,3.79
1906,251,LAR251,Teller,Large,9,September,0.0,0.0,914.1,3.6
1906,251,LAR251,Teller,Large,10,October,0.0,0.0,894.11,3.66
1906,251,LAR251,Teller,Large,11,November,0.0,0.0,823.81,3.65
1906,251,LAR251,Teller,Large,12,December,0.0,0.0,887.92,3.86
1907,251,LAR251,Teller,Large,1,January,0.0,0.0,916.91,3.88
1907,251,LAR251,Teller,Large,2,February,0.0,0.0,913.95,4.06
1907,251,LAR251,Teller,Large,3,March,0.0,0.0,1036.01,4.13
1907,251,LAR251,Teller,Large,4,April,0.0,0.0,980.66,4.49
1907,251,LAR251,Teller,Large,5,May,0.0,0.0,939.78,4.07
1907,251,LAR251,Teller,Large,6,June,0.0,0.0,964.56,4.07
1907,251,LAR251,Teller,Large,7,July,0.0,0.0,972.17,3.82
1907,251,LAR251,Teller,Large,8,August,0.0,0.0,838.91,3.83
1907,251,LAR251,Teller,Large,9,September,0.0,0.0,837.79,4.03
1907,251,LAR251,Teller,Large,10,October,0.0,0.0,871.77,3.81
1907,251,LAR251,Teller,Large,11,November,0.0,0.0,900.88,3.81
1907,251,LAR251,Teller,Large,12,December,0.0,0.0,916.64,3.9
1908,251,LAR251,Teller,Large,1,January,0.0,0.0,926.91,4.03
1908,251,LAR251,Teller,Large,2,February,0.0,0.0,893.93,4.21
1908,251,LAR251,Teller,Large,3,March,0.0,0.0,1025.87,3.98
1908,251,LAR251,Teller,Large,4,April,0.0,0.0,918.88,4.0
1908,251,LAR251,Teller,Large,5,May,0.0,0.0,968.63,4.12
1908,251,LAR251,Teller,Large,6,June,0.0,0.0,915.88,4.18
1908,251,LAR251,Teller,Large,7,July,0.0,0.0,928.69,3.82
1908,251,LAR251,Teller,Large,8,August,0.0,0.0,952.03,3.74
1908,251,LAR251,Teller,Large,9,September,0.0,0.0,871.35,3.69
1908,251,LAR251,Teller,Large,10,October,0.0,0.0,918.94,3.63
1908,251,LAR251,Teller,Large,11,November,0.0,0.0,883.27,3.86
1908,251,LAR251,Teller,Large,12,December,0.0,0.0,878.0,3.88
1909,251,LAR251,Teller,Large,1,January,0.0,0.0,891.61,3.95
1909,251,LAR251,Teller,Large,2,February,0.0,0.0,999.96,4.02
1909,251,LAR251,Teller,Large,3,March,0.0,0.0,958.63,4.04
1909,251,LAR251,Teller,Large,4,April,0.0,0.0,1011.27,4.17
1909,251,LAR251,Teller,Large,5,May,0.0,0.0,950.57,4.09
1909,251,LAR251,Teller,Large,6,June,0.0,0.0,969.61,3.91
1909,251,LAR251,Teller,Large,7,July,0.0,0.0,974.14,4.28
1909,251,LAR251,Teller,Large,8,August,0.0,0.0,808.43,3.78
1909,251,LAR251,Teller,Large,9,September,0.0,0.0,928.5,3.92
1909,251,LAR251,Teller,Large,10,October,0.0,0.0,910.1,3.66
1909,251,LAR251,Teller,Large,11,November,0.0,0.0,862.96,4.0
1909,251,LAR251,Teller,Large,12,December,0.0,0.0,863.24,3.95
1910,251,LAR251,Teller,Large,1,January,0.0,0.0,884.67,3.97
1910,251,LAR251,Teller,Large,2,February,0.0,0.0,997.7,4.24
1910,251,LAR251,Teller,Large,3,March,0.0,0.0,920.98,4.23
1910,251,LAR251,Teller,Large,4,April,0.0,0.0,992.8,4.35
1910,251,LAR251,Teller,Large,5,May,0.0,0.0,961.01,4.25
1910,251,LAR251,Teller,Large,6,June,0.0,0.0,960.41,3.96
1910,251,LAR251,Teller,Large,7,July,0.0,0.0,863.91,4.01
1910,251,LAR251,Teller,Large,8,August,0.0,0.0,876.72,3.86
1910,251,LAR251,Teller,Large,9,September,0.0,0.0,885.41,3.71
1910,251,LAR251,Teller,Large,10,October,0.0,0.0,880.87,3.73
1910,251,LAR251,Teller,Large,11,November,0.0,0.0,905.03,3.69
1910,251,LAR251,Teller,Large,12,December,0.0,0.0,884.78,4.02
1911,252,LAR252,Manager,Large,1,January,4304.8,3020.92,899.87,4.05
1911,252,LAR252,Manager,Large,2,February,4596.27,2915.37,934.67,4.49
1911,252,LAR252,Manager,Large,3,March,4529.24,3263.46,976.06,4.32
1911,252,LAR252,Manager,Large,4,April,4427.58,3190.98,926.26,4.2
1911,252,LAR252,Manager,Large,5,May,4643.25,2997.09,989.25,4.75
1911,252,LAR252,Manager,Large,6,June,4551.76,2972.46,1002.14,4.2
1911,252,LAR252,Manager,Large,7,July,4213.76,2997.15,924.93,4.31
1911,252,LAR252,Manager,Large,8,August,4071.93,3076.49,956.79,4.17
1911,252,LAR252,Manager,Large,9,September,3983.07,2711.2,913.03,3.89
1911,252,LAR252,Manager,Large,10,October,3890.17,2893.65,831.73,4.12
1911,252,LAR252,Manager,Large,11,November,3817.04,2764.74,877.43,3.87
1911,252,LAR252,Manager,Large,12,December,4257.66,3033.88,862.1,4.26
1912,252,LAR252,Advisor,Large,1,January,3396.33,2336.63,782.94,4.31
1912,252,LAR252,Advisor,Large,2,February,3235.54,2372.86,753.97,4.33
1912,252,LAR252,Advisor,Large,3,March,3310.13,2463.05,798.51,4.41
1912,252,LAR252,Advisor,Large,4,April,3254.37,2380.3,797.04,4.27
1912,252,LAR252,Advisor,Large,5,May,3504.51,2475.84,814.21,4.25
1912,252,LAR252,Advisor,Large,6,June,3270.46,2541.65,726.29,4.25
1912,252,LAR252,Advisor,Large,7,July,3173.94,2377.6,749.24,4.15
1912,252,LAR252,Advisor,Large,8,August,3161.46,2427.49,728.29,3.87
1912,252,LAR252,Advisor,Large,9,September,3034.39,2435.89,746.72,3.7
1912,252,LAR252,Advisor,Large,10,October,3250.04,2147.37,713.42,4.08
1912,252,LAR252,Advisor,Large,11,November,2984.56,2194.52,656.05,4.13
1912,252,LAR252,Advisor,Large,12,December,3188.99,2337.13,724.39,3.76
1913,252,LAR252,Advisor,Large,1,January,3402.25,2420.96,738.35,3.9
1913,252,LAR252,Advisor,Large,2,February,3159.49,2494.66,735.22,4.0
1913,252,LAR252,Advisor,Large,3,March,3434.38,2609.14,770.68,4.3
1913,252,LAR252,Advisor,Large,4,April,3394.36,2476.49,793.55,4.14
1913,252,LAR252,Advisor,Large,5,May,3344.09,2490.82,802.54,4.44
1913,252,LAR252,Advisor,Large,6,June,3428.46,2657.8,806.9,4.21
1913,252,LAR252,Advisor,Large,7,July,3269.15,2384.88,742.23,3.94
1913,252,LAR252,Advisor,Large,8,August,3129.15,2343.08,692.66,3.8
1913,252,LAR252,Advisor,Large,9,September,3018.62,2194.36,666.91,3.99
1913,252,LAR252,Advisor,Large,10,October,2894.85,2073.41,739.0,3.88
1913,252,LAR252,Advisor,Large,11,November,3056.33,2243.71,714.21,3.91
1913,252,LAR252,Advisor,Large,12,December,3082.85,2275.71,692.7,4.05
1914,252,LAR252,Advisor,Large,1,January,2961.15,2313.42,778.58,4.15
1914,252,LAR252,Advisor,Large,2,February,3146.4,2364.31,775.11,4.18
1914,252,LAR252,Advisor,Large,3,March,3507.72,2521.89,804.38,4.3
1914,252,LAR252,Advisor,Large,4,April,3235.22,2401.2,787.13,4.42
1914,252,LAR252,Advisor,Large,5,May,3494.43,2475.68,758.84,4.22
1914,252,LAR252,Advisor,Large,6,June,3190.65,2461.4,791.52,4.13
1914,252,LAR252,Advisor,Large,7,July,3176.83,2464.66,669.11,3.9
1914,252,LAR252,Advisor,Large,8,August,2908.21,2441.21,717.32,3.86
1914,252,LAR252,Advisor,Large,9,September,3054.72,2296.69,695.68,4.04
1914,252,LAR252,Advisor,Large,10,October,2958.34,2328.8,677.72,3.61
1914,252,LAR252,Advisor,Large,11,November,3065.89,2342.26,658.85,3.69
1914,252,LAR252,Advisor,Large,12,December,2998.66,2307.19,737.75,3.89
1915,252,LAR252,Advisor,Large,1,January,3349.69,2332.82,751.37,4.2
1915,252,LAR252,Advisor,Large,2,February,3375.66,2504.94,722.66,4.25
1915,252,LAR252,Advisor,Large,3,March,3568.82,2517.82,773.31,4.21
1915,252,LAR252,Advisor,Large,4,April,3436.62,2411.21,777.08,4.25
1915,252,LAR252,Advisor,Large,5,May,3551.66,2533.43,821.69,4.29
1915,252,LAR252,Advisor,Large,6,June,3030.75,2364.15,803.59,4.08
1915,252,LAR252,Advisor,Large,7,July,3416.23,2530.53,700.18,3.85
1915,252,LAR252,Advisor,Large,8,August,2939.99,2188.81,709.38,3.95
1915,252,LAR252,Advisor,Large,9,September,2958.91,2297.43,674.99,3.85
1915,252,LAR252,Advisor,Large,10,October,3043.31,2150.97,672.29,3.98
1915,252,LAR252,Advisor,Large,11,November,3207.9,2332.85,674.58,3.72
1915,252,LAR252,Advisor,Large,12,December,3041.91,2415.21,673.95,3.85
1916,252,LAR252,Teller,Large,1,January,0.0,0.0,977.05,3.91
1916,252,LAR252,Teller,Large,2,February,0.0,0.0,988.6,4.32
1916,252,LAR252,Teller,Large,3,March,0.0,0.0,948.97,4.27
1916,252,LAR252,Teller,Large,4,April,0.0,0.0,936.27,4.02
1916,252,LAR252,Teller,Large,5,May,0.0,0.0,957.98,4.34
1916,252,LAR252,Teller,Large,6,June,0.0,0.0,967.6,4.32
1916,252,LAR252,Teller,Large,7,July,0.0,0.0,920.49,4.17
1916,252,LAR252,Teller,Large,8,August,0.0,0.0,847.14,3.71
1916,252,LAR252,Teller,Large,9,September,0.0,0.0,827.83,3.64
1916,252,LAR252,Teller,Large,10,October,0.0,0.0,838.27,3.69
1916,252,LAR252,Teller,Large,11,November,0.0,0.0,818.77,3.67
1916,252,LAR252,Teller,Large,12,December,0.0,0.0,869.39,3.84
1917,252,LAR252,Teller,Large,1,January,0.0,0.0,931.2,3.98
1917,252,LAR252,Teller,Large,2,February,0.0,0.0,916.16,4.11
1917,252,LAR252,Teller,Large,3,March,0.0,0.0,966.25,4.15
1917,252,LAR252,Teller,Large,4,April,0.0,0.0,980.56,4.14
1917,252,LAR252,Teller,Large,5,May,0.0,0.0,903.46,4.05
1917,252,LAR252,Teller,Large,6,June,0.0,0.0,940.34,4.3
1917,252,LAR252,Teller,Large,7,July,0.0,0.0,912.23,3.92
1917,252,LAR252,Teller,Large,8,August,0.0,0.0,941.28,3.83
1917,252,LAR252,Teller,Large,9,September,0.0,0.0,851.37,3.79
1917,252,LAR252,Teller,Large,10,October,0.0,0.0,861.12,3.64
1917,252,LAR252,Teller,Large,11,November,0.0,0.0,869.69,3.66
1917,252,LAR252,Teller,Large,12,December,0.0,0.0,905.71,3.98
1918,252,LAR252,Teller,Large,1,January,0.0,0.0,917.82,3.92
1918,252,LAR252,Teller,Large,2,February,0.0,0.0,987.0,3.93
1918,252,LAR252,Teller,Large,3,March,0.0,0.0,999.27,4.33
1918,252,LAR252,Teller,Large,4,April,0.0,0.0,967.02,4.22
1918,252,LAR252,Teller,Large,5,May,0.0,0.0,977.43,4.3
1918,252,LAR252,Teller,Large,6,June,0.0,0.0,1011.75,4.12
1918,252,LAR252,Teller,Large,7,July,0.0,0.0,858.09,4.16
1918,252,LAR252,Teller,Large,8,August,0.0,0.0,894.4,3.96
1918,252,LAR252,Teller,Large,9,September,0.0,0.0,889.54,3.85
1918,252,LAR252,Teller,Large,10,October,0.0,0.0,918.26,3.95
1918,252,LAR252,Teller,Large,11,November,0.0,0.0,865.95,3.67
1918,252,LAR252,Teller,Large,12,December,0.0,0.0,920.69,3.86
1919,252,LAR252,Teller,Large,1,January,0.0,0.0,893.23,3.82
1919,252,LAR252,Teller,Large,2,February,0.0,0.0,898.29,4.06
1919,252,LAR252,Teller,Large,3,March,0.0,0.0,958.15,4.17
1919,252,LAR252,Teller,Large,4,April,0.0,0.0,1011.24,4.23
1919,252,LAR252,Teller,Large,5,May,0.0,0.0,896.21,4.43
1919,252,LAR252,Teller,Large,6,June,0.0,0.0,941.09,4.25
1919,252,LAR252,Teller,Large,7,July,0.0,0.0,985.26,3.99
1919,252,LAR252,Teller,Large,8,August,0.0,0.0,894.46,3.68
1919,252,LAR252,Teller,Large,9,September,0.0,0.0,897.01,3.64
1919,252,LAR252,Teller,Large,10,October,0.0,0.0,884.32,3.67
1919,252,LAR252,Teller,Large,11,November,0.0,0.0,832.4,3.64
1919,252,LAR252,Teller,Large,12,December,0.0,0.0,918.69,3.88
1920,252,LAR252,Teller,Large,1,January,0.0,0.0,918.29,4.09
1920,252,LAR252,Teller,Large,2,February,0.0,0.0,987.42,4.03
1920,252,LAR252,Teller,Large,3,March,0.0,0.0,936.0,4.11
1920,252,LAR252,Teller,Large,4,April,0.0,0.0,939.02,3.99
1920,252,LAR252,Teller,Large,5,May,0.0,0.0,985.14,4.27
1920,252,LAR252,Teller,Large,6,June,0.0,0.0,986.45,4.31
1920,252,LAR252,Teller,Large,7,July,0.0,0.0,863.02,3.92
1920,252,LAR252,Teller,Large,8,August,0.0,0.0,943.93,4.05
1920,252,LAR252,Teller,Large,9,September,0.0,0.0,855.81,3.86
1920,252,LAR252,Teller,Large,10,October,0.0,0.0,904.85,3.68
1920,252,LAR252,Teller,Large,11,November,0.0,0.0,841.07,3.89
1920,252,LAR252,Teller,Large,12,December,0.0,0.0,857.56,3.7
1921,253,LAR253,Manager,Large,1,January,4490.81,2926.55,905.53,4.27
1921,253,LAR253,Manager,Large,2,February,4392.98,2999.21,972.3,4.63
1921,253,LAR253,Manager,Large,3,March,4432.29,3304.5,947.37,4.68
1921,253,LAR253,Manager,Large,4,April,4328.73,3265.33,1005.3,4.7
1921,253,LAR253,Manager,Large,5,May,4355.53,3158.53,945.03,4.5
1921,253,LAR253,Manager,Large,6,June,4393.55,2969.53,962.77,4.47
1921,253,LAR253,Manager,Large,7,July,4181.41,3138.9,959.81,4.13
1921,253,LAR253,Manager,Large,8,August,4013.18,2750.58,861.95,3.92
1921,253,LAR253,Manager,Large,9,September,3863.58,3101.12,817.3,4.23
1921,253,LAR253,Manager,Large,10,October,3759.41,2858.29,838.72,3.8
1921,253,LAR253,Manager,Large,11,November,3972.29,2967.04,870.0,3.99
1921,253,LAR253,Manager,Large,12,December,4009.84,2669.13,929.3,3.96
1922,253,LAR253,Advisor,Large,1,January,3508.24,2635.14,780.93,3.95
1922,253,LAR253,Advisor,Large,2,February,3360.13,2566.71,746.01,4.27
1922,253,LAR253,Advisor,Large,3,March,3385.27,2433.86,787.59,4.15
1922,253,LAR253,Advisor,Large,4,April,3457.33,2618.73,785.43,4.64
1922,253,LAR253,Advisor,Large,5,May,3606.38,2715.53,779.72,4.56
1922,253,LAR253,Advisor,Large,6,June,3586.67,2364.58,694.67,4.44
1922,253,LAR253,Advisor,Large,7,July,3286.4,2427.5,738.86,4.1
1922,253,LAR253,Advisor,Large,8,August,2821.38,2549.47,752.04,4.05
1922,253,LAR253,Advisor,Large,9,September,3058.83,2299.1,641.02,3.98
1922,253,LAR253,Advisor,Large,10,October,2900.68,2342.28,654.66,4.0
1922,253,LAR253,Advisor,Large,11,November,2937.5,2200.77,702.83,3.95
1922,253,LAR253,Advisor,Large,12,December,3066.99,2414.31,764.31,3.82
1923,253,LAR253,Advisor,Large,1,January,3304.68,2396.09,722.9,3.91
1923,253,LAR253,Advisor,Large,2,February,3361.18,2654.57,740.59,4.42
1923,253,LAR253,Advisor,Large,3,March,3517.9,2573.31,850.63,4.06
1923,253,LAR253,Advisor,Large,4,April,3507.42,2380.94,793.68,4.5
1923,253,LAR253,Advisor,Large,5,May,3369.05,2746.29,798.05,4.37
1923,253,LAR253,Advisor,Large,6,June,3275.47,2315.21,769.53,4.18
1923,253,LAR253,Advisor,Large,7,July,3283.43,2416.39,790.9,4.09
1923,253,LAR253,Advisor,Large,8,August,3079.26,2281.72,741.72,3.95
1923,253,LAR253,Advisor,Large,9,September,3106.34,2228.23,722.41,4.0
1923,253,LAR253,Advisor,Large,10,October,2947.61,2446.65,659.71,3.97
1923,253,LAR253,Advisor,Large,11,November,3246.34,2283.02,700.15,4.09
1923,253,LAR253,Advisor,Large,12,December,2863.34,2291.43,713.73,3.97
1924,253,LAR253,Advisor,Large,1,January,3055.56,2596.93,693.19,4.09
1924,253,LAR253,Advisor,Large,2,February,3340.15,2427.3,789.41,4.07
1924,253,LAR253,Advisor,Large,3,March,3550.03,2655.49,788.87,4.35
1924,253,LAR253,Advisor,Large,4,April,3248.91,2374.63,826.57,4.21
1924,253,LAR253,Advisor,Large,5,May,3525.85,2430.71,786.39,4.58
1924,253,LAR253,Advisor,Large,6,June,3210.86,2295.15,747.93,4.34
1924,253,LAR253,Advisor,Large,7,July,3200.68,2504.06,752.96,4.2
1924,253,LAR253,Advisor,Large,8,August,3100.14,2326.34,690.73,3.82
1924,253,LAR253,Advisor,Large,9,September,3170.58,2342.65,665.62,3.8
1924,253,LAR253,Advisor,Large,10,October,2929.18,2367.96,649.7,3.89
1924,253,LAR253,Advisor,Large,11,November,2984.84,2268.2,654.96,3.9
1924,253,LAR253,Advisor,Large,12,December,3133.21,2263.81,747.58,4.0
1925,253,LAR253,Advisor,Large,1,January,3149.27,2519.56,700.68,4.25
1925,253,LAR253,Advisor,Large,2,February,3207.29,2599.7,738.99,4.25
1925,253,LAR253,Advisor,Large,3,March,3373.68,2469.94,802.79,4.51
1925,253,LAR253,Advisor,Large,4,April,3395.87,2466.47,745.81,4.47
1925,253,LAR253,Advisor,Large,5,May,3524.28,2512.95,779.68,4.3
1925,253,LAR253,Advisor,Large,6,June,3233.4,2657.7,757.98,4.07
1925,253,LAR253,Advisor,Large,7,July,3404.09,2530.3,777.84,3.96
1925,253,LAR253,Advisor,Large,8,August,2946.17,2355.29,715.78,3.84
1925,253,LAR253,Advisor,Large,9,September,2971.91,2113.07,674.56,3.69
1925,253,LAR253,Advisor,Large,10,October,3062.75,2284.36,650.19,3.88
1925,253,LAR253,Advisor,Large,11,November,2909.28,2387.35,731.16,3.82
1925,253,LAR253,Advisor,Large,12,December,3081.14,2364.5,781.63,3.82
1926,253,LAR253,Teller,Large,1,January,0.0,0.0,863.12,3.94
1926,253,LAR253,Teller,Large,2,February,0.0,0.0,876.07,4.27
1926,253,LAR253,Teller,Large,3,March,0.0,0.0,993.05,4.47
1926,253,LAR253,Teller,Large,4,April,0.0,0.0,963.53,4.2
1926,253,LAR253,Teller,Large,5,May,0.0,0.0,994.28,4.34
1926,253,LAR253,Teller,Large,6,June,0.0,0.0,962.94,4.32
1926,253,LAR253,Teller,Large,7,July,0.0,0.0,869.82,3.69
1926,253,LAR253,Teller,Large,8,August,0.0,0.0,944.68,3.76
1926,253,LAR253,Teller,Large,9,September,0.0,0.0,889.24,3.79
1926,253,LAR253,Teller,Large,10,October,0.0,0.0,843.13,3.71
1926,253,LAR253,Teller,Large,11,November,0.0,0.0,811.88,3.89
1926,253,LAR253,Teller,Large,12,December,0.0,0.0,920.41,3.81
1927,253,LAR253,Teller,Large,1,January,0.0,0.0,962.04,3.97
1927,253,LAR253,Teller,Large,2,February,0.0,0.0,917.29,4.2
1927,253,LAR253,Teller,Large,3,March,0.0,0.0,960.61,4.28
1927,253,LAR253,Teller,Large,4,April,0.0,0.0,1019.24,4.27
1927,253,LAR253,Teller,Large,5,May,0.0,0.0,977.8,4.13
1927,253,LAR253,Teller,Large,6,June,0.0,0.0,961.87,4.29
1927,253,LAR253,Teller,Large,7,July,0.0,0.0,897.76,4.03
1927,253,LAR253,Teller,Large,8,August,0.0,0.0,897.67,4.18
1927,253,LAR253,Teller,Large,9,September,0.0,0.0,899.16,4.02
1927,253,LAR253,Teller,Large,10,October,0.0,0.0,874.77,3.96
1927,253,LAR253,Teller,Large,11,November,0.0,0.0,839.47,3.88
1927,253,LAR253,Teller,Large,12,December,0.0,0.0,880.25,3.88
1928,253,LAR253,Teller,Large,1,January,0.0,0.0,858.77,4.05
1928,253,LAR253,Teller,Large,2,February,0.0,0.0,959.21,4.09
1928,253,LAR253,Teller,Large,3,March,0.0,0.0,925.01,4.3
1928,253,LAR253,Teller,Large,4,April,0.0,0.0,1005.23,4.0
1928,253,LAR253,Teller,Large,5,May,0.0,0.0,974.99,4.27
1928,253,LAR253,Teller,Large,6,June,0.0,0.0,941.47,4.0
1928,253,LAR253,Teller,Large,7,July,0.0,0.0,879.65,4.04
1928,253,LAR253,Teller,Large,8,August,0.0,0.0,909.33,3.69
1928,253,LAR253,Teller,Large,9,September,0.0,0.0,922.91,3.75
1928,253,LAR253,Teller,Large,10,October,0.0,0.0,858.39,3.64
1928,253,LAR253,Teller,Large,11,November,0.0,0.0,883.98,3.75
1928,253,LAR253,Teller,Large,12,December,0.0,0.0,838.01,3.92
1929,253,LAR253,Teller,Large,1,January,0.0,0.0,920.21,3.94
1929,253,LAR253,Teller,Large,2,February,0.0,0.0,999.18,4.15
1929,253,LAR253,Teller,Large,3,March,0.0,0.0,949.02,3.96
1929,253,LAR253,Teller,Large,4,April,0.0,0.0,1031.05,4.17
1929,253,LAR253,Teller,Large,5,May,0.0,0.0,1056.75,4.32
1929,253,LAR253,Teller,Large,6,June,0.0,0.0,914.17,3.94
1929,253,LAR253,Teller,Large,7,July,0.0,0.0,982.83,4.19
1929,253,LAR253,Teller,Large,8,August,0.0,0.0,899.0,3.85
1929,253,LAR253,Teller,Large,9,September,0.0,0.0,892.54,3.83
1929,253,LAR253,Teller,Large,10,October,0.0,0.0,902.17,3.97
1929,253,LAR253,Teller,Large,11,November,0.0,0.0,889.08,3.81
1929,253,LAR253,Teller,Large,12,December,0.0,0.0,893.53,3.62
1930,253,LAR253,Teller,Large,1,January,0.0,0.0,930.42,4.06
1930,253,LAR253,Teller,Large,2,February,0.0,0.0,960.96,3.97
1930,253,LAR253,Teller,Large,3,March,0.0,0.0,919.44,4.03
1930,253,LAR253,Teller,Large,4,April,0.0,0.0,977.97,4.13
1930,253,LAR253,Teller,Large,5,May,0.0,0.0,912.16,4.26
1930,253,LAR253,Teller,Large,6,June,0.0,0.0,947.57,4.22
1930,253,LAR253,Teller,Large,7,July,0.0,0.0,921.01,3.9
1930,253,LAR253,Teller,Large,8,August,0.0,0.0,943.22,4.04
1930,253,LAR253,Teller,Large,9,September,0.0,0.0,916.6,3.94
1930,253,LAR253,Teller,Large,10,October,0.0,0.0,812.29,3.93
1930,253,LAR253,Teller,Large,11,November,0.0,0.0,867.52,3.96
1930,253,LAR253,Teller,Large,12,December,0.0,0.0,849.68,3.68
1931,254,LAR254,Manager,Large,1,January,3991.35,2986.59,925.23,4.32
1931,254,LAR254,Manager,Large,2,February,4396.43,3190.58,926.73,4.36
1931,254,LAR254,Manager,Large,3,March,4550.03,3183.27,989.9,4.13
1931,254,LAR254,Manager,Large,4,April,4397.56,3326.27,895.37,4.65
1931,254,LAR254,Manager,Large,5,May,4495.4,3315.71,958.23,4.38
1931,254,LAR254,Manager,Large,6,June,4371.49,3005.88,881.4,4.19
1931,254,LAR254,Manager,Large,7,July,4017.12,3133.15,977.27,4.01
1931,254,LAR254,Manager,Large,8,August,3889.82,2761.88,849.04,3.95
1931,254,LAR254,Manager,Large,9,September,3822.6,2616.11,888.99,4.16
1931,254,LAR254,Manager,Large,10,October,4115.61,2941.15,887.16,3.79
1931,254,LAR254,Manager,Large,11,November,4116.73,2768.41,880.39,3.88
1931,254,LAR254,Manager,Large,12,December,3897.18,2861.91,877.44,3.99
1932,254,LAR254,Advisor,Large,1,January,3390.57,2375.96,757.42,4.1
1932,254,LAR254,Advisor,Large,2,February,3538.63,2335.52,762.1,4.43
1932,254,LAR254,Advisor,Large,3,March,3103.93,2463.58,837.54,4.44
1932,254,LAR254,Advisor,Large,4,April,3584.58,2505.09,769.21,4.08
1932,254,LAR254,Advisor,Large,5,May,3359.59,2411.68,815.82,4.44
1932,254,LAR254,Advisor,Large,6,June,3193.98,2493.75,731.24,4.09
1932,254,LAR254,Advisor,Large,7,July,3396.34,2487.27,732.7,4.04
1932,254,LAR254,Advisor,Large,8,August,2851.16,2222.16,692.24,3.91
1932,254,LAR254,Advisor,Large,9,September,2982.31,2179.58,693.86,3.8
1932,254,LAR254,Advisor,Large,10,October,3171.74,2277.61,704.31,3.89
1932,254,LAR254,Advisor,Large,11,November,3026.97,2076.46,722.68,4.0
1932,254,LAR254,Advisor,Large,12,December,3155.35,2232.05,722.89,4.2
1933,254,LAR254,Advisor,Large,1,January,3251.82,2530.79,759.76,4.25
1933,254,LAR254,Advisor,Large,2,February,3416.08,2643.34,783.16,4.45
1933,254,LAR254,Advisor,Large,3,March,3439.21,2428.67,833.19,4.08
1933,254,LAR254,Advisor,Large,4,April,3394.31,2516.44,775.8,4.31
1933,254,LAR254,Advisor,Large,5,May,3147.31,2451.01,790.59,4.4
