employee_id,branch_id,branch_code,role,tier,month_number,month_name,target_lending,target_investing,target_banking_units,target_lei,target_compliance
2114,272,LAR272,Advisor,Large,12,December,3202.34,2213.83,737.44,81.27,0.0
2115,272,LAR272,Advisor,Large,1,January,3320.01,2299.95,715.42,82.78,0.0
2115,272,LAR272,Advisor,Large,2,February,3342.16,2497.12,767.35,84.69,0.0
2115,272,LAR272,Advisor,Large,3,March,3440.0,2640.31,775.99,86.23,0.0
2115,272,LAR272,Advisor,Large,4,April,3315.66,2499.65,805.38,88.43,0.0
2115,272,LAR272,Advisor,Large,5,May,3313.86,2433.93,771.24,88.35,0.0
2115,272,LAR272,Advisor,Large,6,June,3429.26,2512.62,757.01,82.12,0.0
2115,272,LAR272,Advisor,Large,7,July,3189.34,2478.42,767.31,80.66,0.0
2115,272,LAR272,Advisor,Large,8,August,3019.75,2283.47,683.85,77.29,0.0
2115,272,LAR272,Advisor,Large,9,September,3036.06,2223.17,686.56,79.36,0.0
2115,272,LAR272,Advisor,Large,10,October,3082.36,2185.4,676.07,77.86,0.0
2115,272,LAR272,Advisor,Large,11,November,3127.86,2291.1,711.32,77.99,0.0
2115,272,LAR272,Advisor,Large,12,December,3104.2,2420.46,701.97,77.93,0.0
2116,272,LAR272,Teller,Large,1,January,0.0,0.0,940.07,82.13,0.0
2116,272,LAR272,Teller,Large,2,February,0.0,0.0,922.44,83.53,0.0
2116,272,LAR272,Teller,Large,3,March,0.0,0.0,982.69,82.21,0.0
2116,272,LAR272,Teller,Large,4,April,0.0,0.0,1003.25,82.75,0.0
2116,272,LAR272,Teller,Large,5,May,0.0,0.0,974.53,83.19,0.0
2116,272,LAR272,Teller,Large,6,June,0.0,0.0,933.63,83.41,0.0
2116,272,LAR272,Teller,Large,7,July,0.0,0.0,949.13,81.61,0.0
2116,272,LAR272,Teller,Large,8,August,0.0,0.0,906.98,75.67,0.0
2116,272,LAR272,Teller,Large,9,September,0.0,0.0,836.0,77.01,0.0
2116,272,LAR272,Teller,Large,10,October,0.0,0.0,878.73,75.94,0.0
2116,272,LAR272,Teller,Large,11,November,0.0,0.0,847.76,73.86,0.0
2116,272,LAR272,Teller,Large,12,December,0.0,0.0,932.96,78.13,0.0
2117,272,LAR272,Teller,Large,1,January,0.0,0.0,906.69,82.26,0.0
2117,272,LAR272,Teller,Large,2,February,0.0,0.0,943.88,83.52,0.0
2117,272,LAR272,Teller,Large,3,March,0.0,0.0,954.88,83.66,0.0
2117,272,LAR272,Teller,Large,4,April,0.0,0.0,961.05,84.56,0.0
2117,272,LAR272,Teller,Large,5,May,0.0,0.0,927.87,85.61,0.0
2117,272,LAR272,Teller,Large,6,June,0.0,0.0,901.86,84.18,0.0
2117,272,LAR272,Teller,Large,7,July,0.0,0.0,902.87,79.04,0.0
2117,272,LAR272,Teller,Large,8,August,0.0,0.0,896.23,78.54,0.0
2117,272,LAR272,Teller,Large,9,September,0.0,0.0,850.07,75.81,0.0
2117,272,LAR272,Teller,Large,10,October,0.0,0.0,894.56,73.56,0.0
2117,272,LAR272,Teller,Large,11,November,0.0,0.0,846.98,73.61,0.0
2117,272,LAR272,Teller,Large,12,December,0.0,0.0,871.48,78.81,0.0
2118,272,LAR272,Teller,Large,1,January,0.0,0.0,933.09,77.81,0.0
2118,272,LAR272,Teller,Large,2,February,0.0,0.0,988.07,80.13,0.0
2118,272,LAR272,Teller,Large,3,March,0.0,0.0,930.64,84.18,0.0
2118,272,LAR272,Teller,Large,4,April,0.0,0.0,947.63,86.1,0.0
2118,272,LAR272,Teller,Large,5,May,0.0,0.0,984.59,82.78,0.0
2118,272,LAR272,Teller,Large,6,June,0.0,0.0,911.01,83.02,0.0
2118,272,LAR272,Teller,Large,7,July,0.0,0.0,886.19,81.59,0.0
2118,272,LAR272,Teller,Large,8,August,0.0,0.0,870.09,77.9,0.0
2118,272,LAR272,Teller,Large,9,September,0.0,0.0,880.06,75.27,0.0
2118,272,LAR272,Teller,Large,10,October,0.0,0.0,827.06,75.93,0.0
2118,272,LAR272,Teller,Large,11,November,0.0,0.0,838.41,77.67,0.0
2118,272,LAR272,Teller,Large,12,December,0.0,0.0,932.48,78.28,0.0
2119,272,LAR272,Teller,Large,1,January,0.0,0.0,954.74,78.07,0.0
2119,272,LAR272,Teller,Large,2,February,0.0,0.0,991.56,81.4,0.0
2119,272,LAR272,Teller,Large,3,March,0.0,0.0,950.71,81.84,0.0
2119,272,LAR272,Teller,Large,4,April,0.0,0.0,933.69,86.45,0.0
2119,272,LAR272,Teller,Large,5,May,0.0,0.0,956.91,83.71,0.0
2119,272,LAR272,Teller,Large,6,June,0.0,0.0,918.05,82.29,0.0
2119,272,LAR272,Teller,Large,7,July,0.0,0.0,881.02,79.41,0.0
2119,272,LAR272,Teller,Large,8,August,0.0,0.0,925.7,77.79,0.0
2119,272,LAR272,Teller,Large,9,September,0.0,0.0,841.2,74.83,0.0
2119,272,LAR272,Teller,Large,10,October,0.0,0.0,901.91,72.99,0.0
2119,272,LAR272,Teller,Large,11,November,0.0,0.0,833.27,73.85,0.0
2119,272,LAR272,Teller,Large,12,December,0.0,0.0,926.61,78.27,0.0
2120,272,LAR272,Teller,Large,1,January,0.0,0.0,944.05,80.77,0.0
2120,272,LAR272,Teller,Large,2,February,0.0,0.0,925.45,82.69,0.0
2120,272,LAR272,Teller,Large,3,March,0.0,0.0,924.37,85.69,0.0
2120,272,LAR272,Teller,Large,4,April,0.0,0.0,1015.28,85.96,0.0
2120,272,LAR272,Teller,Large,5,May,0.0,0.0,959.36,86.11,0.0
2120,272,LAR272,Teller,Large,6,June,0.0,0.0,992.44,81.36,0.0
2120,272,LAR272,Teller,Large,7,July,0.0,0.0,900.04,79.42,0.0
2120,272,LAR272,Teller,Large,8,August,0.0,0.0,910.86,79.89,0.0
2120,272,LAR272,Teller,Large,9,September,0.0,0.0,873.16,77.86,0.0
2120,272,LAR272,Teller,Large,10,October,0.0,0.0,881.39,74.73,0.0
2120,272,LAR272,Teller,Large,11,November,0.0,0.0,913.72,78.0,0.0
2120,272,LAR272,Teller,Large,12,December,0.0,0.0,926.83,77.46,0.0
2121,273,LAR273,Manager,Large,1,January,4369.89,3026.21,955.98,81.49,94.63
2121,273,LAR273,Manager,Large,2,February,4371.23,3122.16,977.14,87.94,95.84
2121,273,LAR273,Manager,Large,3,March,4349.67,3288.39,939.49,86.53,98.33
2121,273,LAR273,Manager,Large,4,April,4623.18,3219.17,989.78,87.26,96.63
2121,273,LAR273,Manager,Large,5,May,4453.68,3166.27,926.89,85.76,94.15
2121,273,LAR273,Manager,Large,6,June,4117.69,3135.1,975.8,86.3,94.19
2121,273,LAR273,Manager,Large,7,July,4334.06,2962.66,915.49,84.97,91.44
2121,273,LAR273,Manager,Large,8,August,4165.03,2962.35,867.99,82.02,91.71
2121,273,LAR273,Manager,Large,9,September,3873.04,2720.32,914.58,78.53,86.41
2121,273,LAR273,Manager,Large,10,October,3851.51,2853.51,836.43,80.83,86.33
2121,273,LAR273,Manager,Large,11,November,4070.1,2941.55,907.2,79.53,84.66
2121,273,LAR273,Manager,Large,12,December,4022.17,3022.57,886.18,83.77,89.89
2122,273,LAR273,Advisor,Large,1,January,3288.11,2449.78,767.03,82.07,0.0
2122,273,LAR273,Advisor,Large,2,February,3192.07,2431.9,790.2,83.13,0.0
2122,273,LAR273,Advisor,Large,3,March,3405.5,2490.94,808.45,87.67,0.0
2122,273,LAR273,Advisor,Large,4,April,3333.95,2426.96,777.34,87.96,0.0
2122,273,LAR273,Advisor,Large,5,May,3392.86,2625.38,815.13,85.6,0.0
2122,273,LAR273,Advisor,Large,6,June,3388.58,2473.74,777.55,83.4,0.0
2122,273,LAR273,Advisor,Large,7,July,3140.38,2512.26,716.18,81.92,0.0
2122,273,LAR273,Advisor,Large,8,August,3102.08,2334.44,700.0,78.91,0.0
2122,273,LAR273,Advisor,Large,9,September,3035.18,2214.66,686.18,75.82,0.0
2122,273,LAR273,Advisor,Large,10,October,3060.47,2274.63,707.2,75.02,0.0
2122,273,LAR273,Advisor,Large,11,November,3026.06,2261.26,735.35,77.55,0.0
2122,273,LAR273,Advisor,Large,12,December,3164.93,2313.83,736.94,79.13,0.0
2123,273,LAR273,Advisor,Large,1,January,3315.03,2367.48,705.55,79.85,0.0
2123,273,LAR273,Advisor,Large,2,February,3180.18,2502.87,770.68,84.16,0.0
2123,273,LAR273,Advisor,Large,3,March,3334.65,2423.29,810.6,87.42,0.0
2123,273,LAR273,Advisor,Large,4,April,3528.29,2435.47,754.91,84.89,0.0
2123,273,LAR273,Advisor,Large,5,May,3460.7,2473.34,799.7,84.36,0.0
2123,273,LAR273,Advisor,Large,6,June,3304.77,2470.25,767.82,85.73,0.0
2123,273,LAR273,Advisor,Large,7,July,3145.54,2452.46,758.77,79.56,0.0
2123,273,LAR273,Advisor,Large,8,August,3074.09,2416.74,746.42,78.21,0.0
2123,273,LAR273,Advisor,Large,9,September,3113.63,2308.56,705.39,76.57,0.0
2123,273,LAR273,Advisor,Large,10,October,2972.48,2266.92,676.64,75.63,0.0
2123,273,LAR273,Advisor,Large,11,November,3042.36,2175.12,736.22,77.73,0.0
2123,273,LAR273,Advisor,Large,12,December,2973.05,2325.99,730.04,77.67,0.0
2124,273,LAR273,Advisor,Large,1,January,3141.18,2461.26,753.24,83.44,0.0
2124,273,LAR273,Advisor,Large,2,February,3424.7,2578.81,725.85,85.95,0.0
2124,273,LAR273,Advisor,Large,3,March,3275.16,2422.11,816.94,84.4,0.0
2124,273,LAR273,Advisor,Large,4,April,3250.69,2449.27,771.34,88.09,0.0
2124,273,LAR273,Advisor,Large,5,May,3531.01,2606.82,807.36,84.12,0.0
2124,273,LAR273,Advisor,Large,6,June,3423.82,2564.42,755.39,86.62,0.0
2124,273,LAR273,Advisor,Large,7,July,3222.94,2305.01,728.42,83.1,0.0
2124,273,LAR273,Advisor,Large,8,August,3247.8,2220.99,730.74,77.68,0.0
2124,273,LAR273,Advisor,Large,9,September,3060.24,2387.02,717.43,77.64,0.0
2124,273,LAR273,Advisor,Large,10,October,3018.52,2168.33,669.65,77.73,0.0
2124,273,LAR273,Advisor,Large,11,November,3011.05,2250.43,716.7,75.61,0.0
2124,273,LAR273,Advisor,Large,12,December,3165.05,2236.14,741.64,80.18,0.0
2125,273,LAR273,Advisor,Large,1,January,3040.23,2485.08,763.98,82.39,0.0
2125,273,LAR273,Advisor,Large,2,February,3131.47,2585.81,781.1,83.18,0.0
2125,273,LAR273,Advisor,Large,3,March,3478.26,2565.41,797.18,83.73,0.0
2125,273,LAR273,Advisor,Large,4,April,3350.4,2472.51,777.98,89.3,0.0
2125,273,LAR273,Advisor,Large,5,May,3476.26,2512.73,747.61,87.29,0.0
2125,273,LAR273,Advisor,Large,6,June,3296.5,2528.74,787.63,86.76,0.0
2125,273,LAR273,Advisor,Large,7,July,3106.46,2498.71,745.67,80.43,0.0
2125,273,LAR273,Advisor,Large,8,August,3070.1,2384.35,683.76,81.52,0.0
2125,273,LAR273,Advisor,Large,9,September,2899.44,2184.56,697.71,78.73,0.0
2125,273,LAR273,Advisor,Large,10,October,3095.36,2274.28,723.39,79.0,0.0
2125,273,LAR273,Advisor,Large,11,November,2926.16,2322.33,692.26,76.08,0.0
2125,273,LAR273,Advisor,Large,12,December,3193.28,2372.54,717.64,81.47,0.0
2126,273,LAR273,Teller,Large,1,January,0.0,0.0,908.28,78.24,0.0
2126,273,LAR273,Teller,Large,2,February,0.0,0.0,911.92,81.09,0.0
2126,273,LAR273,Teller,Large,3,March,0.0,0.0,960.98,84.01,0.0
2126,273,LAR273,Teller,Large,4,April,0.0,0.0,939.05,84.43,0.0
2126,273,LAR273,Teller,Large,5,May,0.0,0.0,973.2,84.59,0.0
2126,273,LAR273,Teller,Large,6,June,0.0,0.0,953.32,81.35,0.0
2126,273,LAR273,Teller,Large,7,July,0.0,0.0,924.82,81.24,0.0
2126,273,LAR273,Teller,Large,8,August,0.0,0.0,921.68,76.97,0.0
2126,273,LAR273,Teller,Large,9,September,0.0,0.0,872.38,73.67,0.0
2126,273,LAR273,Teller,Large,10,October,0.0,0.0,833.94,73.75,0.0
2126,273,LAR273,Teller,Large,11,November,0.0,0.0,902.73,76.74,0.0
2126,273,LAR273,Teller,Large,12,December,0.0,0.0,921.07,79.16,0.0
2127,273,LAR273,Teller,Large,1,January,0.0,0.0,958.5,78.08,0.0
2127,273,LAR273,Teller,Large,2,February,0.0,0.0,939.2,82.22,0.0
2127,273,LAR273,Teller,Large,3,March,0.0,0.0,940.41,84.59,0.0
2127,273,LAR273,Teller,Large,4,April,0.0,0.0,994.58,85.67,0.0
2127,273,LAR273,Teller,Large,5,May,0.0,0.0,945.7,83.5,0.0
2127,273,LAR273,Teller,Large,6,June,0.0,0.0,911.62,82.15,0.0
2127,273,LAR273,Teller,Large,7,July,0.0,0.0,949.15,78.71,0.0
2127,273,LAR273,Teller,Large,8,August,0.0,0.0,851.0,76.14,0.0
2127,273,LAR273,Teller,Large,9,September,0.0,0.0,868.74,76.27,0.0
2127,273,LAR273,Teller,Large,10,October,0.0,0.0,864.29,76.25,0.0
2127,273,LAR273,Teller,Large,11,November,0.0,0.0,838.14,73.89,0.0
2127,273,LAR273,Teller,Large,12,December,0.0,0.0,927.68,75.64,0.0
2128,273,LAR273,Teller,Large,1,January,0.0,0.0,897.33,82.28,0.0
2128,273,LAR273,Teller,Large,2,February,0.0,0.0,976.09,84.5,0.0
2128,273,LAR273,Teller,Large,3,March,0.0,0.0,996.1,86.0,0.0
2128,273,LAR273,Teller,Large,4,April,0.0,0.0,956.95,85.78,0.0
2128,273,LAR273,Teller,Large,5,May,0.0,0.0,927.44,83.4,0.0
2128,273,LAR273,Teller,Large,6,June,0.0,0.0,960.7,83.61,0.0
2128,273,LAR273,Teller,Large,7,July,0.0,0.0,961.45,78.23,0.0
2128,273,LAR273,Teller,Large,8,August,0.0,0.0,892.38,76.2,0.0
2128,273,LAR273,Teller,Large,9,September,0.0,0.0,840.56,75.84,0.0
2128,273,LAR273,Teller,Large,10,October,0.0,0.0,862.29,74.26,0.0
2128,273,LAR273,Teller,Large,11,November,0.0,0.0,907.88,75.51,0.0
2128,273,LAR273,Teller,Large,12,December,0.0,0.0,908.72,77.67,0.0
2129,273,LAR273,Teller,Large,1,January,0.0,0.0,876.33,81.45,0.0
2129,273,LAR273,Teller,Large,2,February,0.0,0.0,991.66,80.05,0.0
2129,273,LAR273,Teller,Large,3,March,0.0,0.0,999.74,82.45,0.0
2129,273,LAR273,Teller,Large,4,April,0.0,0.0,956.48,84.54,0.0
2129,273,LAR273,Teller,Large,5,May,0.0,0.0,1007.56,84.3,0.0
2129,273,LAR273,Teller,Large,6,June,0.0,0.0,966.72,81.35,0.0
2129,273,LAR273,Teller,Large,7,July,0.0,0.0,879.73,78.32,0.0
2129,273,LAR273,Teller,Large,8,August,0.0,0.0,885.61,79.27,0.0
2129,273,LAR273,Teller,Large,9,September,0.0,0.0,844.82,74.72,0.0
2129,273,LAR273,Teller,Large,10,October,0.0,0.0,838.78,74.89,0.0
2129,273,LAR273,Teller,Large,11,November,0.0,0.0,893.71,75.41,0.0
2129,273,LAR273,Teller,Large,12,December,0.0,0.0,901.97,77.64,0.0
2130,273,LAR273,Teller,Large,1,January,0.0,0.0,878.91,78.89,0.0
2130,273,LAR273,Teller,Large,2,February,0.0,0.0,957.72,81.08,0.0
2130,273,LAR273,Teller,Large,3,March,0.0,0.0,978.15,82.77,0.0
2130,273,LAR273,Teller,Large,4,April,0.0,0.0,936.95,83.23,0.0
2130,273,LAR273,Teller,Large,5,May,0.0,0.0,961.39,86.55,0.0
2130,273,LAR273,Teller,Large,6,June,0.0,0.0,925.38,81.6,0.0
2130,273,LAR273,Teller,Large,7,July,0.0,0.0,936.03,79.16,0.0
2130,273,LAR273,Teller,Large,8,August,0.0,0.0,889.8,76.96,0.0
2130,273,LAR273,Teller,Large,9,September,0.0,0.0,891.69,75.33,0.0
2130,273,LAR273,Teller,Large,10,October,0.0,0.0,893.51,76.04,0.0
2130,273,LAR273,Teller,Large,11,November,0.0,0.0,829.34,75.95,0.0
2130,273,LAR273,Teller,Large,12,December,0.0,0.0,872.79,78.52,0.0
2131,274,LAR274,Manager,Large,1,January,4268.79,3047.4,944.31,86.01,90.18
2131,274,LAR274,Manager,Large,2,February,4508.46,3112.64,986.65,86.22,94.69
2131,274,LAR274,Manager,Large,3,March,4283.67,3129.21,977.65,87.88,94.86
2131,274,LAR274,Manager,Large,4,April,4667.53,3110.85,980.67,89.92,94.62
2131,274,LAR274,Manager,Large,5,May,4405.35,3098.17,996.21,88.5,98.3
2131,274,LAR274,Manager,Large,6,June,4312.96,2962.62,959.57,88.89,94.78
2131,274,LAR274,Manager,Large,7,July,4399.78,2977.63,905.48,82.66,89.57
2131,274,LAR274,Manager,Large,8,August,4056.41,2786.16,912.46,83.34,87.39
2131,274,LAR274,Manager,Large,9,September,4032.03,2769.92,891.05,78.28,84.91
2131,274,LAR274,Manager,Large,10,October,4052.45,2753.64,844.78,80.67,87.84
2131,274,LAR274,Manager,Large,11,November,3943.92,2894.92,870.59,81.1,88.51
2131,274,LAR274,Manager,Large,12,December,3938.01,3052.87,860.75,81.67,90.13
2132,274,LAR274,Advisor,Large,1,January,3316.94,2376.04,710.11,80.75,0.0
2132,274,LAR274,Advisor,Large,2,February,3443.25,2463.61,757.81,82.67,0.0
2132,274,LAR274,Advisor,Large,3,March,3423.29,2459.74,790.12,86.8,0.0
2132,274,LAR274,Advisor,Large,4,April,3287.58,2577.31,819.29,86.22,0.0
2132,274,LAR274,Advisor,Large,5,May,3300.64,2500.39,796.82,86.81,0.0
2132,274,LAR274,Advisor,Large,6,June,3382.05,2572.02,725.32,86.46,0.0
2132,274,LAR274,Advisor,Large,7,July,3142.84,2307.14,752.01,81.24,0.0
2132,274,LAR274,Advisor,Large,8,August,3036.47,2299.08,743.13,79.17,0.0
2132,274,LAR274,Advisor,Large,9,September,2970.67,2228.47,673.67,79.22,0.0
2132,274,LAR274,Advisor,Large,10,October,3098.23,2339.44,698.3,76.3,0.0
2132,274,LAR274,Advisor,Large,11,November,2892.17,2308.08,713.94,78.58,0.0
2132,274,LAR274,Advisor,Large,12,December,3227.78,2433.74,748.19,79.7,0.0
2133,274,LAR274,Advisor,Large,1,January,3112.6,2462.76,722.89,79.91,0.0
2133,274,LAR274,Advisor,Large,2,February,3292.81,2455.99,761.22,82.95,0.0
2133,274,LAR274,Advisor,Large,3,March,3357.5,2549.07,787.29,86.61,0.0
2133,274,LAR274,Advisor,Large,4,April,3334.82,2504.5,799.49,85.95,0.0
2133,274,LAR274,Advisor,Large,5,May,3479.54,2500.63,754.47,84.35,0.0
2133,274,LAR274,Advisor,Large,6,June,3232.87,2362.06,741.4,82.22,0.0
2133,274,LAR274,Advisor,Large,7,July,3315.14,2519.41,734.16,80.25,0.0
2133,274,LAR274,Advisor,Large,8,August,3232.52,2414.48,683.13,78.04,0.0
2133,274,LAR274,Advisor,Large,9,September,3050.78,2194.17,671.88,76.88,0.0
2133,274,LAR274,Advisor,Large,10,October,2875.05,2147.24,666.42,76.48,0.0
2133,274,LAR274,Advisor,Large,11,November,3118.29,2256.69,687.57,78.95,0.0
2133,274,LAR274,Advisor,Large,12,December,3038.16,2280.98,747.97,80.6,0.0
2134,274,LAR274,Advisor,Large,1,January,3051.95,2343.88,774.93,80.34,0.0
2134,274,LAR274,Advisor,Large,2,February,3356.82,2372.32,724.37,84.67,0.0
2134,274,LAR274,Advisor,Large,3,March,3273.1,2571.77,797.37,85.69,0.0
2134,274,LAR274,Advisor,Large,4,April,3332.37,2473.68,787.63,85.21,0.0
2134,274,LAR274,Advisor,Large,5,May,3331.86,2642.64,782.86,86.69,0.0
2134,274,LAR274,Advisor,Large,6,June,3271.17,2513.34,797.24,83.26,0.0
2134,274,LAR274,Advisor,Large,7,July,3291.24,2312.41,707.83,81.93,0.0
2134,274,LAR274,Advisor,Large,8,August,3075.27,2354.05,747.16,79.6,0.0
2134,274,LAR274,Advisor,Large,9,September,2899.99,2216.55,718.95,78.05,0.0
2134,274,LAR274,Advisor,Large,10,October,2906.76,2330.22,717.79,76.63,0.0
2134,274,LAR274,Advisor,Large,11,November,3152.85,2306.26,702.86,79.3,0.0
2134,274,LAR274,Advisor,Large,12,December,3094.5,2411.88,713.71,79.45,0.0
2135,274,LAR274,Advisor,Large,1,January,3285.76,2479.6,728.45,84.38,0.0
2135,274,LAR274,Advisor,Large,2,February,3204.83,2422.35,724.92,86.94,0.0
2135,274,LAR274,Advisor,Large,3,March,3472.83,2459.0,748.99,87.4,0.0
2135,274,LAR274,Advisor,Large,4,April,3430.58,2417.38,790.33,84.96,0.0
2135,274,LAR274,Advisor,Large,5,May,3471.77,2445.07,811.55,85.4,0.0
2135,274,LAR274,Advisor,Large,6,June,3167.86,2418.91,743.04,85.6,0.0
2135,274,LAR274,Advisor,Large,7,July,3356.36,2512.82,743.0,82.57,0.0
2135,274,LAR274,Advisor,Large,8,August,3108.79,2373.01,707.57,81.82,0.0
2135,274,LAR274,Advisor,Large,9,September,2950.74,2389.02,700.73,76.81,0.0
2135,274,LAR274,Advisor,Large,10,October,2955.54,2180.86,710.29,74.84,0.0
2135,274,LAR274,Advisor,Large,11,November,2893.37,2370.91,671.92,78.06,0.0
2135,274,LAR274,Advisor,Large,12,December,2959.81,2219.19,734.09,80.94,0.0
2136,274,LAR274,Teller,Large,1,January,0.0,0.0,887.83,80.15,0.0
2136,274,LAR274,Teller,Large,2,February,0.0,0.0,910.68,82.17,0.0
2136,274,LAR274,Teller,Large,3,March,0.0,0.0,982.72,85.52,0.0
2136,274,LAR274,Teller,Large,4,April,0.0,0.0,930.46,83.02,0.0
2136,274,LAR274,Teller,Large,5,May,0.0,0.0,957.33,82.31,0.0
2136,274,LAR274,Teller,Large,6,June,0.0,0.0,951.63,82.87,0.0
2136,274,LAR274,Teller,Large,7,July,0.0,0.0,884.57,78.24,0.0
2136,274,LAR274,Teller,Large,8,August,0.0,0.0,914.01,76.25,0.0
2136,274,LAR274,Teller,Large,9,September,0.0,0.0,913.86,75.18,0.0
2136,274,LAR274,Teller,Large,10,October,0.0,0.0,869.29,73.17,0.0
2136,274,LAR274,Teller,Large,11,November,0.0,0.0,853.05,74.14,0.0
2136,274,LAR274,Teller,Large,12,December,0.0,0.0,861.75,79.88,0.0
2137,274,LAR274,Teller,Large,1,January,0.0,0.0,948.5,80.82,0.0
2137,274,LAR274,Teller,Large,2,February,0.0,0.0,943.56,82.52,0.0
2137,274,LAR274,Teller,Large,3,March,0.0,0.0,943.75,85.29,0.0
2137,274,LAR274,Teller,Large,4,April,0.0,0.0,936.63,84.87,0.0
2137,274,LAR274,Teller,Large,5,May,0.0,0.0,959.76,85.45,0.0
2137,274,LAR274,Teller,Large,6,June,0.0,0.0,930.49,82.44,0.0
2137,274,LAR274,Teller,Large,7,July,0.0,0.0,888.94,82.24,0.0
2137,274,LAR274,Teller,Large,8,August,0.0,0.0,913.67,75.94,0.0
2137,274,LAR274,Teller,Large,9,September,0.0,0.0,903.35,73.62,0.0
2137,274,LAR274,Teller,Large,10,October,0.0,0.0,860.95,75.38,0.0
2137,274,LAR274,Teller,Large,11,November,0.0,0.0,832.26,74.04,0.0
2137,274,LAR274,Teller,Large,12,December,0.0,0.0,855.03,77.99,0.0
2138,274,LAR274,Teller,Large,1,January,0.0,0.0,889.36,80.59,0.0
2138,274,LAR274,Teller,Large,2,February,0.0,0.0,952.11,83.82,0.0
2138,274,LAR274,Teller,Large,3,March,0.0,0.0,932.97,82.36,0.0
2138,274,LAR274,Teller,Large,4,April,0.0,0.0,1022.15,86.44,0.0
2138,274,LAR274,Teller,Large,5,May,0.0,0.0,982.9,84.8,0.0
2138,274,LAR274,Teller,Large,6,June,0.0,0.0,933.6,83.22,0.0
2138,274,LAR274,Teller,Large,7,July,0.0,0.0,950.56,78.51,0.0
2138,274,LAR274,Teller,Large,8,August,0.0,0.0,899.99,75.58,0.0
2138,274,LAR274,Teller,Large,9,September,0.0,0.0,885.25,76.1,0.0
2138,274,LAR274,Teller,Large,10,October,0.0,0.0,886.12,73.72,0.0
2138,274,LAR274,Teller,Large,11,November,0.0,0.0,836.58,74.7,0.0
2138,274,LAR274,Teller,Large,12,December,0.0,0.0,867.9,79.72,0.0
2139,274,LAR274,Teller,Large,1,January,0.0,0.0,883.58,82.19,0.0
2139,274,LAR274,Teller,Large,2,February,0.0,0.0,939.15,83.74,0.0
2139,274,LAR274,Teller,Large,3,March,0.0,0.0,1012.0,86.47,0.0
2139,274,LAR274,Teller,Large,4,April,0.0,0.0,932.84,84.42,0.0
2139,274,LAR274,Teller,Large,5,May,0.0,0.0,955.71,82.41,0.0
2139,274,LAR274,Teller,Large,6,June,0.0,0.0,912.89,83.43,0.0
2139,274,LAR274,Teller,Large,7,July,0.0,0.0,933.72,80.94,0.0
2139,274,LAR274,Teller,Large,8,August,0.0,0.0,894.54,78.53,0.0
2139,274,LAR274,Teller,Large,9,September,0.0,0.0,904.9,76.6,0.0
2139,274,LAR274,Teller,Large,10,October,0.0,0.0,858.78,75.44,0.0
2139,274,LAR274,Teller,Large,11,November,0.0,0.0,868.83,76.52,0.0
2139,274,LAR274,Teller,Large,12,December,0.0,0.0,885.57,78.25,0.0
2140,274,LAR274,Teller,Large,1,January,0.0,0.0,934.87,79.36,0.0
2140,274,LAR274,Teller,Large,2,February,0.0,0.0,989.65,82.44,0.0
2140,274,LAR274,Teller,Large,3,March,0.0,0.0,1005.61,86.29,0.0
2140,274,LAR274,Teller,Large,4,April,0.0,0.0,994.21,84.19,0.0
2140,274,LAR274,Teller,Large,5,May,0.0,0.0,1001.36,85.4,0.0
2140,274,LAR274,Teller,Large,6,June,0.0,0.0,985.87,83.06,0.0
2140,274,LAR274,Teller,Large,7,July,0.0,0.0,951.49,81.06,0.0
2140,274,LAR274,Teller,Large,8,August,0.0,0.0,891.7,79.55,0.0
2140,274,LAR274,Teller,Large,9,September,0.0,0.0,856.58,74.06,0.0
2140,274,LAR274,Teller,Large,10,October,0.0,0.0,889.58,75.29,0.0
2140,274,LAR274,Teller,Large,11,November,0.0,0.0,879.28,74.1,0.0
2140,274,LAR274,Teller,Large,12,December,0.0,0.0,883.3,79.42,0.0
2141,275,LAR275,Manager,Large,1,January,4159.14,3042.63,880.34,84.08,94.07
2141,275,LAR275,Manager,Large,2,February,4195.0,3210.18,916.07,84.22,94.8
2141,275,LAR275,Manager,Large,3,March,4567.46,3230.51,967.62,89.76,96.93
2141,275,LAR275,Manager,Large,4,April,4652.45,3047.8,939.65,87.21,95.07
2141,275,LAR275,Manager,Large,5,May,4582.28,3035.84,929.95,86.99,96.74
2141,275,LAR275,Manager,Large,6,June,4492.77,3107.67,979.75,86.79,96.11
2141,275,LAR275,Manager,Large,7,July,4212.56,2929.32,963.77,86.14,89.78
2141,275,LAR275,Manager,Large,8,August,4234.49,2768.03,883.76,82.93,89.76
2141,275,LAR275,Manager,Large,9,September,3884.27,2906.9,861.71,79.72,88.67
2141,275,LAR275,Manager,Large,10,October,4128.02,2958.12,851.44,80.59,87.56
2141,275,LAR275,Manager,Large,11,November,4043.31,2924.13,907.15,81.12,86.23
2141,275,LAR275,Manager,Large,12,December,4148.04,2770.12,899.52,81.8,89.07
2142,275,LAR275,Advisor,Large,1,January,3154.81,2309.1,773.55,82.69,0.0
2142,275,LAR275,Advisor,Large,2,February,3438.54,2511.89,763.41,86.6,0.0
2142,275,LAR275,Advisor,Large,3,March,3353.8,2502.52,773.94,84.91,0.0
2142,275,LAR275,Advisor,Large,4,April,3509.36,2532.1,775.84,86.14,0.0
